BIO07840,http://www.wikidata.org/entity/q839349,FALSE
BIO06384,http://www.wikidata.org/entity/q1260070,TRUE
BIO06888,http://www.wikidata.org/entity/q579713,TRUE
BIO36966,http://www.wikidata.org/entity/q312119,TRUE
BIO29500,http://www.wikidata.org/entity/q76471,TRUE
BIO21448,http://www.wikidata.org/entity/q2148425,TRUE
BIO24947,http://www.wikidata.org/entity/q636816,FALSE
BIO42600,http://www.wikidata.org/entity/q1763625,FALSE
BIO23028,http://www.wikidata.org/entity/q597340,TRUE
BIO40100,http://www.wikidata.org/entity/q922772,TRUE
BIO11700,http://www.wikidata.org/entity/q2081113,FALSE
BIO00255,http://www.wikidata.org/entity/q1190312,TRUE
BIO14400,http://www.wikidata.org/entity/q1258383,TRUE
BIO01208,http://www.wikidata.org/entity/q26470,TRUE
BIO10185,http://www.wikidata.org/entity/q2079766,FALSE
BIO27472,http://www.wikidata.org/entity/q1765289,TRUE
BIO02020,http://www.wikidata.org/entity/q1824098,FALSE
BIO42840,http://www.wikidata.org/entity/q1056098,FALSE
BIO18032,http://www.wikidata.org/entity/q13158,TRUE
BIO02020,http://www.wikidata.org/entity/q2103245,FALSE
BIO29848,http://www.wikidata.org/entity/q2179484,FALSE
BIO29344,http://www.wikidata.org/entity/q1467015,TRUE
BIO03192,http://www.wikidata.org/entity/q333796,TRUE
BIO03465,http://www.wikidata.org/entity/q1044885,FALSE
BIO09345,http://www.wikidata.org/entity/q2186776,FALSE
BIO10360,http://www.wikidata.org/entity/q1708646,TRUE
BIO15015,http://www.wikidata.org/entity/q693593,TRUE
BIO44743,http://www.wikidata.org/entity/q1381663,FALSE
BIO12915,http://www.wikidata.org/entity/q1387899,FALSE
BIO03045,http://www.wikidata.org/entity/q469695,TRUE
BIO20604,http://www.wikidata.org/entity/q742612,FALSE
BIO34125,http://www.wikidata.org/entity/q1097631,TRUE
BIO26765,http://www.wikidata.org/entity/q607925,TRUE
BIO00009,http://www.wikidata.org/entity/q2113084,FALSE
BIO23937,http://www.wikidata.org/entity/q2071263,FALSE
BIO14910,http://www.wikidata.org/entity/q2061528,FALSE
BIO02045,http://www.wikidata.org/entity/q1817753,FALSE
BIO11246,http://www.wikidata.org/entity/q1784208,TRUE
BIO00577,http://www.wikidata.org/entity/q2160647,FALSE
BIO31640,http://www.wikidata.org/entity/q534838,TRUE
BIO04545,http://www.wikidata.org/entity/q526315,FALSE
BIO11592,http://www.wikidata.org/entity/q575748,TRUE
BIO01861,http://www.wikidata.org/entity/q2154384,FALSE
BIO38481,http://www.wikidata.org/entity/q1396603,FALSE
BIO40602,http://www.wikidata.org/entity/q683282,TRUE
BIO00752,http://www.wikidata.org/entity/q2165030,FALSE
BIO39200,http://www.wikidata.org/entity/q1832096,FALSE
BIO39704,http://www.wikidata.org/entity/q796672,TRUE
BIO34340,http://www.wikidata.org/entity/q746696,TRUE
BIO13864,http://www.wikidata.org/entity/q2167819,TRUE
BIO36792,http://www.wikidata.org/entity/q1034859,TRUE
BIO42925,http://www.wikidata.org/entity/q2071335,FALSE
BIO25830,http://www.wikidata.org/entity/q1138172,FALSE
BIO01694,http://www.wikidata.org/entity/q2071790,FALSE
BIO02132,http://www.wikidata.org/entity/q1311167,TRUE
BIO43785,http://www.wikidata.org/entity/q1548650,TRUE
BIO28700,http://www.wikidata.org/entity/q943967,FALSE
BIO36904,http://www.wikidata.org/entity/q2123917,FALSE
BIO35855,http://www.wikidata.org/entity/q591062,TRUE
BIO37900,http://www.wikidata.org/entity/q1134169,FALSE
BIO07672,http://www.wikidata.org/entity/q2078797,FALSE
BIO07800,http://www.wikidata.org/entity/q529754,FALSE
BIO10808,http://www.wikidata.org/entity/q16819,TRUE
BIO37968,http://www.wikidata.org/entity/q640505,TRUE
BIO00829,http://www.wikidata.org/entity/q310970,TRUE
BIO24600,http://www.wikidata.org/entity/q1209219,TRUE
BIO16744,http://www.wikidata.org/entity/q1423048,FALSE
BIO17675,http://www.wikidata.org/entity/q600870,FALSE
BIO15960,http://www.wikidata.org/entity/q1315461,FALSE
BIO00030,http://www.wikidata.org/entity/q978755,TRUE
BIO29000,http://www.wikidata.org/entity/q2178229,TRUE
BIO38304,http://www.wikidata.org/entity/q677341,TRUE
BIO06216,http://www.wikidata.org/entity/q1484571,TRUE
BIO43000,http://www.wikidata.org/entity/q2133877,TRUE
BIO33936,http://www.wikidata.org/entity/q767088,FALSE
BIO45416,http://www.wikidata.org/entity/q29533,TRUE
BIO03232,http://www.wikidata.org/entity/q26892,TRUE
BIO41000,http://www.wikidata.org/entity/q683961,TRUE
BIO11536,http://www.wikidata.org/entity/q526869,FALSE
BIO39648,http://www.wikidata.org/entity/q12099,TRUE
BIO11900,http://www.wikidata.org/entity/q774426,TRUE
BIO19264,http://www.wikidata.org/entity/q2045008,TRUE
BIO13230,http://www.wikidata.org/entity/q1191896,FALSE
BIO33768,http://www.wikidata.org/entity/q866150,TRUE
BIO19400,http://www.wikidata.org/entity/q312228,TRUE
BIO07980,http://www.wikidata.org/entity/q2078054,TRUE
BIO05959,http://www.wikidata.org/entity/q1816247,TRUE
BIO32300,http://www.wikidata.org/entity/q936732,FALSE
BIO21952,http://www.wikidata.org/entity/q1593939,TRUE
BIO23800,http://www.wikidata.org/entity/q1575659,TRUE
BIO37168,http://www.wikidata.org/entity/q1029209,FALSE
BIO23072,http://www.wikidata.org/entity/q1486219,FALSE
BIO07700,http://www.wikidata.org/entity/q1023696,FALSE
BIO29288,http://www.wikidata.org/entity/q1167049,FALSE
BIO43456,http://www.wikidata.org/entity/q2149244,FALSE
BIO39592,http://www.wikidata.org/entity/q691364,TRUE
BIO27900,http://www.wikidata.org/entity/q1156848,TRUE
BIO00894,http://www.wikidata.org/entity/q1821197,TRUE
BIO42056,http://www.wikidata.org/entity/q748921,FALSE
BIO07280,http://www.wikidata.org/entity/q777298,TRUE
BIO20608,http://www.wikidata.org/entity/q742612,FALSE
BIO36512,http://www.wikidata.org/entity/q2110531,FALSE
BIO37471,http://www.wikidata.org/entity/q853914,TRUE
BIO01890,http://www.wikidata.org/entity/q1727739,FALSE
BIO42300,http://www.wikidata.org/entity/q784592,TRUE
BIO37912,http://www.wikidata.org/entity/q556627,TRUE
BIO34216,http://www.wikidata.org/entity/q2098641,TRUE
BIO44205,http://www.wikidata.org/entity/q28103,TRUE
BIO45551,http://www.wikidata.org/entity/q1146827,TRUE
BIO03737,http://www.wikidata.org/entity/q309939,TRUE
BIO40264,http://www.wikidata.org/entity/q1770032,TRUE
BIO38010,http://www.wikidata.org/entity/q1422123,TRUE
BIO01681,http://www.wikidata.org/entity/q998380,TRUE
BIO18281,http://www.wikidata.org/entity/q1007352,FALSE
BIO19040,http://www.wikidata.org/entity/q690731,FALSE
BIO18816,http://www.wikidata.org/entity/q538063,FALSE
BIO37485,http://www.wikidata.org/entity/q2065578,TRUE
BIO37170,http://www.wikidata.org/entity/q1096909,FALSE
BIO32320,http://www.wikidata.org/entity/q2105007,FALSE
BIO21614,http://www.wikidata.org/entity/q1041898,TRUE
BIO35616,http://www.wikidata.org/entity/q604548,FALSE
BIO15511,http://www.wikidata.org/entity/q1345020,TRUE
BIO19544,http://www.wikidata.org/entity/q1663542,TRUE
BIO07500,http://www.wikidata.org/entity/q1021973,FALSE
BIO08120,http://www.wikidata.org/entity/q468698,TRUE
BIO24024,http://www.wikidata.org/entity/q954288,FALSE
BIO33880,http://www.wikidata.org/entity/q604170,FALSE
BIO42016,http://www.wikidata.org/entity/q2155356,FALSE
BIO38976,http://www.wikidata.org/entity/q1630547,FALSE
BIO33633,http://www.wikidata.org/entity/q1272472,TRUE
BIO07600,http://www.wikidata.org/entity/q428085,FALSE
BIO20496,http://www.wikidata.org/entity/q2088938,FALSE
BIO09975,http://www.wikidata.org/entity/q2113063,FALSE
BIO21336,http://www.wikidata.org/entity/q1434668,TRUE
BIO01967,http://www.wikidata.org/entity/q704074,TRUE
BIO07770,http://www.wikidata.org/entity/q547831,FALSE
BIO17528,http://www.wikidata.org/entity/q378490,FALSE
BIO35552,http://www.wikidata.org/entity/q2108505,TRUE
BIO08456,http://www.wikidata.org/entity/q469628,TRUE
BIO30805,http://www.wikidata.org/entity/q953836,TRUE
BIO02383,http://www.wikidata.org/entity/q2175962,FALSE
BIO20806,http://www.wikidata.org/entity/q1113162,TRUE
BIO03528,http://www.wikidata.org/entity/q2100724,FALSE
BIO30400,http://www.wikidata.org/entity/q2144804,FALSE
BIO10800,http://www.wikidata.org/entity/q47685,TRUE
BIO43575,http://www.wikidata.org/entity/q1400982,FALSE
BIO01414,http://www.wikidata.org/entity/q1281083,FALSE
BIO29295,http://www.wikidata.org/entity/q1167347,FALSE
BIO38248,http://www.wikidata.org/entity/q1532596,TRUE
BIO36232,http://www.wikidata.org/entity/q1817367,FALSE
BIO34300,http://www.wikidata.org/entity/q1317139,TRUE
BIO34335,http://www.wikidata.org/entity/q1087772,TRUE
BIO02503,http://www.wikidata.org/entity/q2087848,FALSE
BIO25144,http://www.wikidata.org/entity/q1301820,FALSE
BIO27328,http://www.wikidata.org/entity/q2042280,FALSE
BIO37065,http://www.wikidata.org/entity/q39624,TRUE
BIO43624,http://www.wikidata.org/entity/q756985,TRUE
BIO36848,http://www.wikidata.org/entity/q1735296,TRUE
BIO31600,http://www.wikidata.org/entity/q1308758,FALSE
BIO20832,http://www.wikidata.org/entity/q453994,TRUE
BIO02230,http://www.wikidata.org/entity/q1828711,FALSE
BIO01680,http://www.wikidata.org/entity/q943236,TRUE
BIO19712,http://www.wikidata.org/entity/q968535,TRUE
BIO34600,http://www.wikidata.org/entity/q604654,FALSE
BIO22792,http://www.wikidata.org/entity/q1441971,FALSE
BIO36500,http://www.wikidata.org/entity/q1272190,TRUE
BIO26208,http://www.wikidata.org/entity/q819208,TRUE
BIO22900,http://www.wikidata.org/entity/q726788,FALSE
BIO04760,http://www.wikidata.org/entity/q378533,TRUE
BIO04747,http://www.wikidata.org/entity/q301172,FALSE
BIO04100,http://www.wikidata.org/entity/q770124,TRUE
BIO44700,http://www.wikidata.org/entity/q1388482,FALSE
BIO25648,http://www.wikidata.org/entity/q940040,FALSE
BIO01110,http://www.wikidata.org/entity/q1827610,FALSE
BIO42218,http://www.wikidata.org/entity/q320193,TRUE
BIO11550,http://www.wikidata.org/entity/q1135857,FALSE
BIO25704,http://www.wikidata.org/entity/q924051,FALSE
BIO36562,http://www.wikidata.org/entity/q589593,FALSE
BIO34664,http://www.wikidata.org/entity/q574447,TRUE
BIO07272,http://www.wikidata.org/entity/q1380,TRUE
BIO17574,http://www.wikidata.org/entity/q2170721,FALSE
BIO34104,http://www.wikidata.org/entity/q1355068,TRUE
BIO07728,http://www.wikidata.org/entity/q1504185,FALSE
BIO04515,http://www.wikidata.org/entity/q855597,FALSE
BIO45780,http://www.wikidata.org/entity/q2149448,TRUE
BIO26462,http://www.wikidata.org/entity/q1427825,FALSE
BIO00925,http://www.wikidata.org/entity/q2044114,FALSE
BIO07784,http://www.wikidata.org/entity/q547831,FALSE
BIO18256,http://www.wikidata.org/entity/q307791,FALSE
BIO13944,http://www.wikidata.org/entity/q749369,FALSE
BIO15352,http://www.wikidata.org/entity/q628769,FALSE
BIO29624,http://www.wikidata.org/entity/q1094714,FALSE
BIO42200,http://www.wikidata.org/entity/q1142857,TRUE
BIO11872,http://www.wikidata.org/entity/q1417249,TRUE
BIO44625,http://www.wikidata.org/entity/q1316373,FALSE
BIO02940,http://www.wikidata.org/entity/q2152985,FALSE
BIO00210,http://www.wikidata.org/entity/q636635,FALSE
BIO03808,http://www.wikidata.org/entity/q2140514,FALSE
BIO45500,http://www.wikidata.org/entity/q1535628,TRUE
BIO18585,http://www.wikidata.org/entity/q782414,TRUE
BIO23744,http://www.wikidata.org/entity/q2130676,FALSE
BIO01553,http://www.wikidata.org/entity/q2122265,FALSE
BIO14645,http://www.wikidata.org/entity/q1266324,FALSE
BIO28100,http://www.wikidata.org/entity/q1075544,TRUE
BIO24500,http://www.wikidata.org/entity/q1426766,TRUE
BIO36855,http://www.wikidata.org/entity/q2068042,TRUE
BIO12700,http://www.wikidata.org/entity/q301137,TRUE
BIO15330,http://www.wikidata.org/entity/q681933,FALSE
BIO31200,http://www.wikidata.org/entity/q1477924,TRUE
BIO09975,http://www.wikidata.org/entity/q2068066,FALSE
BIO08282,http://www.wikidata.org/entity/q18969,TRUE
BIO21500,http://www.wikidata.org/entity/q1640572,FALSE
BIO40740,http://www.wikidata.org/entity/q664217,FALSE
BIO14948,http://www.wikidata.org/entity/q2082070,FALSE
BIO44100,http://www.wikidata.org/entity/q1657092,FALSE
BIO00412,http://www.wikidata.org/entity/q1818429,FALSE
BIO06453,http://www.wikidata.org/entity/q632559,TRUE
BIO23940,http://www.wikidata.org/entity/q2150864,FALSE
BIO27832,http://www.wikidata.org/entity/q1760733,TRUE
BIO07300,http://www.wikidata.org/entity/q928469,TRUE
BIO12800,http://www.wikidata.org/entity/q819180,TRUE
BIO36900,http://www.wikidata.org/entity/q2182974,FALSE
BIO15000,http://www.wikidata.org/entity/q590669,FALSE
BIO10300,http://www.wikidata.org/entity/q2084404,FALSE
BIO17640,http://www.wikidata.org/entity/q30535,FALSE
BIO40110,http://www.wikidata.org/entity/q1851714,FALSE
BIO10900,http://www.wikidata.org/entity/q2175224,FALSE
BIO33495,http://www.wikidata.org/entity/q2089310,FALSE
BIO37976,http://www.wikidata.org/entity/q578904,FALSE
BIO35600,http://www.wikidata.org/entity/q2042363,FALSE
BIO37100,http://www.wikidata.org/entity/q1421637,FALSE
BIO21917,http://www.wikidata.org/entity/q902866,FALSE
BIO21168,http://www.wikidata.org/entity/q1332124,TRUE
BIO31700,http://www.wikidata.org/entity/q422873,TRUE
BIO01428,http://www.wikidata.org/entity/q1828223,FALSE
BIO05151,http://www.wikidata.org/entity/q818746,FALSE
BIO40198,http://www.wikidata.org/entity/q819184,TRUE
BIO00784,http://www.wikidata.org/entity/q764068,FALSE
BIO23296,http://www.wikidata.org/entity/q1087308,FALSE
BIO26775,http://www.wikidata.org/entity/q27434,TRUE
BIO10920,http://www.wikidata.org/entity/q2070055,FALSE
BIO43935,http://www.wikidata.org/entity/q2062226,TRUE
BIO21224,http://www.wikidata.org/entity/q1262285,TRUE
BIO31000,http://www.wikidata.org/entity/q2169503,FALSE
BIO15554,http://www.wikidata.org/entity/q2186367,FALSE
BIO06868,http://www.wikidata.org/entity/q1027835,FALSE
BIO45024,http://www.wikidata.org/entity/q1060592,TRUE
BIO07400,http://www.wikidata.org/entity/q477206,TRUE
BIO44520,http://www.wikidata.org/entity/q1312590,TRUE
BIO17976,http://www.wikidata.org/entity/q1543905,TRUE
BIO38808,http://www.wikidata.org/entity/q500869,TRUE
BIO07770,http://www.wikidata.org/entity/q2074966,FALSE
BIO01320,http://www.wikidata.org/entity/q2077080,FALSE
BIO42700,http://www.wikidata.org/entity/q1764487,TRUE
BIO01995,http://www.wikidata.org/entity/q766704,TRUE
BIO24024,http://www.wikidata.org/entity/q2173527,FALSE
BIO31710,http://www.wikidata.org/entity/q794337,TRUE
BIO15800,http://www.wikidata.org/entity/q1543684,TRUE
BIO00530,http://www.wikidata.org/entity/q18850,TRUE
BIO38192,http://www.wikidata.org/entity/q332777,FALSE
BIO16800,http://www.wikidata.org/entity/q1826652,FALSE
BIO17220,http://www.wikidata.org/entity/q1592278,FALSE
BIO00210,http://www.wikidata.org/entity/q1586082,FALSE
BIO38080,http://www.wikidata.org/entity/q310674,TRUE
BIO10304,http://www.wikidata.org/entity/q2084404,TRUE
BIO23700,http://www.wikidata.org/entity/q1525272,TRUE
BIO43329,http://www.wikidata.org/entity/q45586,TRUE
BIO28000,http://www.wikidata.org/entity/q1609042,TRUE
BIO18200,http://www.wikidata.org/entity/q1473589,TRUE
BIO11144,http://www.wikidata.org/entity/q941102,TRUE
BIO09600,http://www.wikidata.org/entity/q882804,TRUE
BIO05400,http://www.wikidata.org/entity/q417145,FALSE
BIO36360,http://www.wikidata.org/entity/q63726,TRUE
BIO38178,http://www.wikidata.org/entity/q26297,TRUE
BIO21525,http://www.wikidata.org/entity/q1497975,TRUE
BIO13700,http://www.wikidata.org/entity/q1829672,FALSE
BIO33900,http://www.wikidata.org/entity/q654001,TRUE
BIO38864,http://www.wikidata.org/entity/q550382,TRUE
BIO38300,http://www.wikidata.org/entity/q1523894,TRUE
BIO00236,http://www.wikidata.org/entity/q2038905,FALSE
BIO40215,http://www.wikidata.org/entity/q2099113,FALSE
BIO42952,http://www.wikidata.org/entity/q1044378,TRUE
